"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Ciprofloxacin";"Acinetobacter baumannii";5;120;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;1;1;6;7;14;12;10;15;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;198
"Ciprofloxacin";"Acinetobacter pittii";5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;7;18;8;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Ciprofloxacin";"Acinetobacter spp";5;60;0;0;0;1;0;1;0;1;1;1;1;0;0;2;3;2;4;8;22;34;46;40;23;23;7;9;5;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;8;297
"Ciprofloxacin";"Aerococcus urinae";5;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;4;2;3;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;18
"Ciprofloxacin";"Aeromonas spp";5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Ciprofloxacin";"Campylobacter coli";5;118;2;4;2;6;6;4;4;4;5;3;4;1;6;2;0;2;1;0;0;0;1;2;0;5;2;6;7;5;12;13;11;14;10;21;4;9;4;2;0;1;0;0;0;0;26;10;303
"Ciprofloxacin";"Campylobacter jejuni";5;704;14;20;17;27;16;8;12;6;7;4;6;0;1;0;0;2;0;0;0;1;3;8;9;14;25;25;29;46;68;72;55;69;67;73;31;38;33;25;13;13;3;3;0;1;26;16;1568
"Ciprofloxacin";"Campylobacter jejuni ATCC 33560";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;8;17;31;19;28;26;9;7;2;1;0;0;0;0;0;0;;13;153
"Ciprofloxacin";"Citrobacter braakii";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Ciprofloxacin";"Citrobacter freundii";5;7;0;0;0;2;2;2;2;2;3;1;3;1;3;5;3;9;8;16;32;51;52;51;62;91;116;79;50;24;30;15;4;4;6;2;1;0;0;0;0;0;0;0;0;0;;10;739
"Ciprofloxacin";"Citrobacter koseri";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;7;1;2;6;8;17;29;63;57;82;95;105;70;41;31;14;6;8;3;2;1;0;0;0;0;0;0;0;;9;651
"Ciprofloxacin";"Citrobacter spp";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;6;6;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Ciprofloxacin";"Corynebacterium afermentans";5;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;;1;9
"Ciprofloxacin";"Corynebacterium amycolatum";5;69;0;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;87
"Ciprofloxacin";"Corynebacterium aurimucosum";5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;1;8
"Ciprofloxacin";"Corynebacterium glucuronolyticum";5;2;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Ciprofloxacin";"Corynebacterium jeikeium";5;59;0;1;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;71
"Ciprofloxacin";"Corynebacterium propinquum";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;7
"Ciprofloxacin";"Corynebacterium pseudodiphtheriticum";5;12;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;5;5;5;4;1;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;46
"Ciprofloxacin";"Corynebacterium singulare";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;;1;4
"Ciprofloxacin";"Corynebacterium spp";5;295;0;4;3;4;9;5;2;7;1;3;1;2;4;2;1;2;2;1;1;1;4;2;7;18;14;9;11;8;7;15;8;3;4;1;0;0;0;0;0;1;0;0;1;0;;5;463
"Ciprofloxacin";"Corynebacterium striatum";5;71;2;4;2;2;3;1;1;3;1;1;0;0;3;0;1;1;0;0;1;1;1;1;1;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;107
"Ciprofloxacin";"Corynebacterium urealyticum";5;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;4;54
"Ciprofloxacin";"Enterobacter cloacae";5;14;0;0;0;1;0;0;2;1;2;4;4;2;4;5;4;10;11;15;35;49;74;114;161;221;237;203;169;113;74;37;29;15;7;3;5;1;1;1;0;0;0;0;0;0;;9;1628
"Ciprofloxacin";"Enterobacter spp";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;3;0;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;14
"Ciprofloxacin";"Enterococcus faecalis";5;91;0;0;0;0;0;0;0;0;0;1;2;9;18;41;51;33;34;18;4;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;309
"Ciprofloxacin";"Enterococcus faecalis ATCC 29212";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;38;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;87
"Ciprofloxacin";"Enterococcus faecium";5;93;0;0;0;2;2;4;2;1;1;1;2;3;4;2;2;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;123
"Ciprofloxacin";"Escherichia coli";5;4730;10;62;72;97;122;137;111;94;41;40;34;63;101;152;199;375;606;698;719;1018;1435;2625;4200;6618;7113;6876;5702;4308;3491;2462;1531;996;517;256;100;48;22;21;5;6;4;4;1;4;25;15;57826
"Ciprofloxacin";"Escherichia coli ATCC 25922";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;3;13;30;160;286;431;508;391;281;157;71;13;3;2;0;0;0;0;0;0;0;0;0;0;;28;2353
"Ciprofloxacin";"Haemophilus influenzae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;4;10;18;32;47;66;65;78;68;56;44;21;12;5;2;1;1;0;0;1;30;4;539
"Ciprofloxacin";"Haemophilus influenzae ATCC 49766";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;20;21;18;10;1;0;0;0;0;0;0;0;0;0;0;0;;2;80
"Ciprofloxacin";"Hafnia alvei";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;5;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;2;17
"Ciprofloxacin";"Kingella kingae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;4;8;17;20;18;16;11;15;11;10;6;7;3;3;0;0;0;0;;1;159
"Ciprofloxacin";"Klebsiella aerogenes";5;0;0;0;0;0;0;0;2;0;1;0;1;1;0;1;4;9;7;11;19;39;52;79;100;97;85;47;43;31;19;21;10;9;5;4;1;0;0;0;1;0;0;0;0;0;;8;699
"Ciprofloxacin";"Klebsiella oxytoca";5;2;0;0;0;0;1;3;1;4;0;2;6;1;6;2;7;9;26;17;15;55;79;155;250;404;393;341;216;142;74;30;19;14;3;5;1;0;1;0;0;0;0;0;0;0;;9;2284
"Ciprofloxacin";"Klebsiella pneumoniae";5;197;0;6;7;10;9;3;6;13;25;16;30;26;32;60;98;124;146;140;187;403;655;989;984;885;509;346;193;107;73;25;19;8;8;4;0;1;1;0;0;0;0;0;0;0;22;13;6345
"Ciprofloxacin";"Moraxella catarrhalis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;10;7;22;27;29;43;56;55;56;24;17;12;11;2;3;1;1;0;0;0;1;0;0;25;5;385
"Ciprofloxacin";"Morganella morganii";5;5;0;0;0;0;0;1;2;0;1;2;1;0;5;6;6;10;17;7;2;6;9;14;31;44;57;46;42;48;25;29;19;7;5;5;1;0;0;0;1;0;0;0;0;0;;9;454
"Ciprofloxacin";"Pasteurella multocida";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;13;10;20;28;36;36;33;38;12;22;9;5;3;5;7;6;6;6;7;0;2;27;5;312
"Ciprofloxacin";"Proteus mirabilis";5;62;1;2;2;8;2;14;6;6;5;8;4;12;5;12;18;38;51;40;26;14;23;47;84;147;207;334;375;412;464;386;299;247;131;73;23;12;1;2;1;2;0;0;0;0;;11;3606
"Ciprofloxacin";"Proteus vulgaris";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;2;6;14;12;19;21;33;50;28;26;22;26;18;15;9;5;1;0;0;0;0;0;0;0;0;0;;8;313
"Ciprofloxacin";"Providencia rettgeri";5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;3;5;13;2;7;9;16;9;16;9;4;3;4;0;1;1;0;0;0;0;0;0;0;0;0;0;;6;105
"Ciprofloxacin";"Pseudomonas aeruginosa";5;247;5;10;11;26;30;27;32;26;37;49;36;46;33;62;52;53;56;84;141;189;200;248;306;509;668;783;667;503;356;224;112;59;43;35;17;16;5;11;3;3;2;0;1;6;25;11;6029
"Ciprofloxacin";"Pseudomonas aeruginosa ATCC 27853";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;9;43;154;378;638;747;385;166;47;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;24;2578
"Ciprofloxacin";"Pseudomonas fluorescens group";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;0;3;2;2;1;1;0;1;1;0;0;0;0;0;0;0;0;;2;21
"Ciprofloxacin";"Pseudomonas putida group";5;7;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;0;1;4;1;0;5;9;10;17;12;11;8;2;3;3;3;2;3;1;2;0;0;0;0;1;0;0;0;0;;1;113
"Ciprofloxacin";"Pseudomonas spp (non-aeruginosa)";5;11;0;0;2;2;1;1;1;2;1;1;1;1;1;1;1;4;3;4;2;2;7;13;16;25;23;23;25;12;10;14;12;9;10;6;3;3;0;0;0;2;0;0;0;0;;7;255
"Ciprofloxacin";"Pseudomonas stutzeri group";5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;5;2;4;7;4;5;4;0;1;0;0;0;0;0;0;0;0;;2;40
"Ciprofloxacin";"Salmonella enteritidis";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;10
"Ciprofloxacin";"Salmonella spp";5;1;0;0;0;0;1;1;1;0;0;0;1;2;0;1;7;5;7;16;17;22;27;34;36;51;63;100;85;80;69;66;45;29;19;11;2;1;0;0;0;0;0;0;0;0;;6;800
"Ciprofloxacin";"Serratia marcescens";5;0;0;1;0;2;1;4;2;3;3;0;4;6;6;9;3;9;12;13;6;32;53;77;86;86;72;54;33;20;19;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;626
"Ciprofloxacin";"Shigella boydii";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;12
"Ciprofloxacin";"Shigella dysenteriae";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Ciprofloxacin";"Shigella flexneri";5;1;0;0;0;1;2;2;2;2;1;0;0;0;1;0;1;0;0;4;0;4;1;2;4;14;10;9;10;11;5;8;2;4;2;0;0;0;0;0;0;0;0;0;1;0;;2;104
"Ciprofloxacin";"Shigella sonnei";5;1;0;0;0;1;0;2;12;5;5;1;0;0;0;0;1;2;1;3;9;4;3;6;8;8;10;12;12;15;8;4;5;3;0;3;1;0;0;0;0;0;0;0;0;0;;4;145
"Ciprofloxacin";"Shigella spp";5;2;0;0;0;1;2;4;13;7;6;1;0;0;1;0;2;1;1;7;9;7;5;9;12;24;21;25;22;25;14;13;7;7;2;3;1;0;0;0;0;0;0;0;1;0;;2;255
"Ciprofloxacin";"Staphylococcus aureus";5;212;0;4;3;2;3;1;3;5;1;4;6;12;15;30;32;58;83;129;142;130;129;102;84;65;30;17;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;8;1311
"Ciprofloxacin";"Staphylococcus aureus ATCC 29213";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;25;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;95
"Ciprofloxacin";"Staphylococcus aureus MRSA";5;157;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;3;3;4;6;3;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;192
"Ciprofloxacin";"Staphylococcus aureus MSSA";5;17;0;1;1;0;0;0;0;2;0;1;3;0;2;4;10;23;34;41;46;45;52;40;34;22;11;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;399
"Ciprofloxacin";"Staphylococcus capitis";5;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;6;8;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Ciprofloxacin";"Staphylococcus coagulase negative";5;165;1;0;1;2;4;5;4;5;4;3;4;3;5;2;6;3;3;3;8;13;17;20;34;43;57;40;34;25;22;7;0;2;2;2;0;1;0;0;0;1;0;0;0;0;24;5;551
"Ciprofloxacin";"Staphylococcus cohnii";5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Ciprofloxacin";"Staphylococcus epidermidis";5;27;0;0;0;1;0;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;2;2;3;2;11;4;5;7;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Ciprofloxacin";"Staphylococcus haemolyticus";5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;3;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;16
"Ciprofloxacin";"Staphylococcus hominis";5;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Ciprofloxacin";"Staphylococcus saprophyticus";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;18;26;71;103;97;97;47;21;5;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;22;3;499
"Ciprofloxacin";"Streptococcus pneumoniae";5;11;0;0;1;0;1;0;1;3;0;0;1;2;6;13;15;27;26;26;11;5;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;156
"Ciprofloxacin";"Streptococcus pneumoniae ATCC 49619";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;29;21;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;76
"Ciprofloxacin";"Yersinia enterocolitica";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;4;0;8;9;21;36;35;44;34;9;5;0;0;0;0;0;0;0;0;0;0;0;0;;4;215
"Clarithromycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Clavulanic acid";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Clinafloxacin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Clindamycin";"Corynebacterium afermentans";2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9
"Clindamycin";"Corynebacterium amycolatum";2;73;0;0;0;1;0;0;0;0;0;0;1;0;0;3;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;87
"Clindamycin";"Corynebacterium aurimucosum";2;3;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Clindamycin";"Corynebacterium glucuronolyticum";2;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Clindamycin";"Corynebacterium jeikeium";2;54;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;59
"Clindamycin";"Corynebacterium propinquum";2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;7
"Clindamycin";"Corynebacterium pseudodiphtheriticum";2;53;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;59
"Clindamycin";"Corynebacterium singulare";2;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;4
"Clindamycin";"Corynebacterium spp";2;372;0;1;2;10;6;7;6;6;2;4;2;1;0;4;3;5;3;5;3;0;2;3;2;4;2;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;5;461
"Clindamycin";"Corynebacterium striatum";2;79;0;0;1;3;2;5;4;5;1;2;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;107
"Clindamycin";"Corynebacterium urealyticum";2;35;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;2;2;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;51
"Clindamycin";"Staphylococcus aureus";2;884;28;4;11;19;14;8;5;4;4;4;10;20;35;67;92;595;1603;3989;7201;8782;6720;3479;1394;638;263;150;52;43;18;14;7;5;3;4;5;1;2;0;0;1;0;0;0;0;22;15;36178
"Clindamycin";"Staphylococcus aureus ATCC 29213";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;57;237;591;790;565;181;38;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17;2478
"Clindamycin";"Staphylococcus aureus MRSA";2;71;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;2;12;22;29;33;7;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;187
"Clindamycin";"Staphylococcus aureus MSSA";2;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;9;17;52;91;104;58;34;9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;391
"Clindamycin";"Staphylococcus capitis";2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;23;22;30;33;45;29;27;7;12;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;267
"Clindamycin";"Staphylococcus caprae";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;11
"Clindamycin";"Staphylococcus coagulase negative";2;286;25;0;1;0;0;2;0;1;1;2;1;3;1;4;4;11;19;28;43;81;99;101;104;106;61;49;19;16;5;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;22;7;1079
"Clindamycin";"Staphylococcus cohnii";2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Clindamycin";"Staphylococcus epidermidis";2;988;0;0;4;0;1;1;3;4;3;9;4;9;5;4;4;8;22;55;85;165;219;234;180;119;68;36;14;11;7;6;2;4;1;0;1;1;0;2;0;0;0;0;0;0;;7;2279
"Clindamycin";"Staphylococcus haemolyticus";2;8;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;3;2;2;1;3;4;4;5;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;3;41
"Clindamycin";"Staphylococcus hominis";2;65;0;2;0;1;2;1;0;0;0;0;0;1;0;0;0;6;4;11;22;37;52;81;58;49;47;25;13;5;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;496
"Clindamycin";"Staphylococcus lugdunensis";2;119;0;0;1;11;2;2;3;2;0;2;1;0;3;1;2;6;6;5;16;35;94;145;196;270;183;243;115;69;26;22;3;11;2;6;0;0;0;1;0;0;0;0;0;0;22;9;1603
"Clindamycin";"Staphylococcus pettenkoferi";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;8;4;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;35
"Clindamycin";"Staphylococcus warneri";2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;2;2;4;5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;30
"Clindamycin";"Streptococcus agalactiae";2;94;0;0;0;0;1;4;3;10;6;3;7;10;45;111;220;311;290;192;102;36;19;6;5;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;9;1479
"Clindamycin";"Streptococcus anginosus";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;2;13
"Clindamycin";"Streptococcus bovis";2;3;0;0;0;0;0;0;0;0;0;0;0;1;1;6;6;3;3;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;33
"Clindamycin";"Streptococcus canis";2;1;0;0;0;0;0;0;0;0;0;0;0;2;4;8;8;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;36
"Clindamycin";"Streptococcus dysgalactiae";2;109;0;0;0;1;1;0;1;1;1;6;15;67;155;391;609;741;687;390;226;81;41;16;8;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;3552
"Clindamycin";"Streptococcus gordonii";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Clindamycin";"Streptococcus group C";2;14;0;0;0;1;0;2;0;0;1;0;3;0;1;8;25;40;65;76;60;30;15;6;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;355
"Clindamycin";"Streptococcus group G";2;58;1;0;0;0;0;0;0;0;0;0;1;0;9;24;53;103;138;101;93;47;32;13;11;6;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;3;694
"Clindamycin";"Streptococcus milleri";2;36;0;0;0;1;1;0;1;1;1;3;1;1;5;9;5;23;29;39;71;103;104;102;83;67;61;42;28;38;19;27;10;20;4;28;0;7;3;6;3;4;0;4;0;4;;8;994
"Clindamycin";"Streptococcus mitis";2;17;0;1;0;0;1;0;0;0;2;2;0;1;3;1;8;15;31;47;33;27;39;25;17;12;10;2;5;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;310
"Clindamycin";"Streptococcus oralis";2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;3;2;3;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Clindamycin";"Streptococcus parasanguis";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Clindamycin";"Streptococcus pneumoniae";2;294;0;2;0;5;2;6;4;7;9;7;4;5;35;91;170;273;464;538;641;656;480;354;210;150;77;45;15;11;3;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;19;11;4562
"Clindamycin";"Streptococcus pneumoniae ATCC 49619";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30;378;706;672;455;181;57;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20;2493
"Clindamycin";"Streptococcus pyogenes";2;58;0;0;0;1;0;0;0;2;3;0;6;32;81;216;399;552;759;764;671;565;372;228;141;88;40;31;19;5;5;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;17;11;5044
"Clindamycin";"Streptococcus pyogenes CCUG 25571";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;9;48;67;54;53;35;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;294
